SellPrice,index
14.31,0.000752162467092892
14.32,0.0020308386611508087
14.33,0.0002256487401278676
14.34,0.0034599473486273034
14.35,0.0002256487401278676
14.36,0.00015043249341857841
14.37,0.001053027453930049
14.38,7.521624670928921e-05
14.39,0.0054907860097781125
14.4,0.0012786761940579165
14.41,7.521624670928921e-05
14.42,0.00015043249341857841
14.43,0.0004512974802557352
14.44,0.000376081233546446
14.45,0.0020308386611508087
14.46,0.0004512974802557352
14.47,7.521624670928921e-05
14.48,0.0002256487401278676
14.49,0.00030086498683715683
14.5,0.0034599473486273034
14.51,7.521624670928921e-05
14.52,0.0002256487401278676
14.53,0.00015043249341857841
14.54,0.00015043249341857841
14.55,0.0020308386611508087
14.56,0.004437758555848063
14.57,0.0005265137269650245
14.58,0.002181271154569387
14.59,0.0006017299736743137
14.6,0.0012034599473486273
14.61,0.000752162467092892
14.62,0.0009025949605114704
14.63,0.0002256487401278676
14.64,0.0002256487401278676
14.65,0.0026325686348251222
14.66,0.0002256487401278676
14.67,0.00015043249341857841
14.68,0.00015043249341857841
14.69,0.00030086498683715683
14.7,0.00188040616773223
14.71,0.005566002256487401
14.72,0.002106054907860098
14.73,0.0012786761940579165
14.74,0.00015043249341857841
14.75,0.0018051899210229409
14.76,0.00030086498683715683
14.77,0.00188040616773223
14.79,0.0004512974802557352
14.8,0.002181271154569387
14.81,0.002106054907860098
14.82,0.0002256487401278676
14.83,0.0005265137269650245
14.84,0.0002256487401278676
14.85,0.00015043249341857841
14.86,0.002106054907860098
14.87,0.0002256487401278676
14.88,0.00752162467092892
14.89,0.0012786761940579165
14.9,0.009552463332079729
14.91,0.002106054907860098
14.92,7.521624670928921e-05
14.93,7.521624670928921e-05
14.94,0.00030086498683715683
14.95,0.0023317036479879654
14.96,0.0002256487401278676
14.97,0.0012034599473486273
14.98,0.000376081233546446
14.99,0.010680707032719068
15.0,0.16833396013538923
15.01,7.521624670928921e-05
15.02,0.00030086498683715683
15.03,0.00015043249341857841
15.04,0.000752162467092892
15.05,0.00030086498683715683
15.06,0.0002256487401278676
15.08,0.000376081233546446
15.09,0.002482136141406544
15.1,0.0018051899210229409
15.11,0.000752162467092892
15.12,0.0019556224144415195
15.14,0.000752162467092892
15.16,0.00759684091763821
15.17,0.000752162467092892
15.18,0.0005265137269650245
15.19,0.002106054907860098
15.2,0.0016547574276043625
15.21,0.00015043249341857841
15.22,0.0008273787138021812
15.23,7.521624670928921e-05
15.24,0.00015043249341857841
15.25,0.0012786761940579165
15.26,0.0002256487401278676
15.27,0.000376081233546446
15.28,0.0004512974802557352
15.29,0.0006017299736743137
15.3,0.0027077848815344114
15.31,0.0019556224144415195
15.32,0.002181271154569387
15.33,0.00015043249341857841
15.34,0.003008649868371568
15.35,7.521624670928921e-05
15.36,0.0004512974802557352
15.37,7.521624670928921e-05
15.38,0.0020308386611508087
15.39,0.0006017299736743137
15.4,0.0038360285821737493
15.41,0.001429108687476495
15.42,0.00015043249341857841
15.43,0.0019556224144415195
15.44,0.000752162467092892
15.45,0.005415569763068823
15.46,0.0008273787138021812
15.47,0.0006769462203836029
15.48,0.00030086498683715683
15.49,0.009627679578789019
15.5,0.00376081233546446
15.51,0.0020308386611508087
15.52,0.001429108687476495
15.53,0.0066942459571267396
15.54,0.00015043249341857841
15.55,0.00030086498683715683
15.56,7.521624670928921e-05
15.57,0.000376081233546446
15.58,0.0023317036479879654
15.59,0.0002256487401278676
15.6,0.004964272282813088
15.62,0.00015043249341857841
15.63,0.0006017299736743137
15.64,0.000376081233546446
15.65,0.00015043249341857841
15.66,0.000376081233546446
15.67,0.00015043249341857841
15.68,0.0013538924407672057
15.69,0.0002256487401278676
15.7,0.0024069198946972546
15.71,0.0002256487401278676
15.72,0.0020308386611508087
15.73,0.000752162467092892
15.74,0.00030086498683715683
15.75,0.0002256487401278676
15.76,0.0002256487401278676
15.77,0.00015043249341857841
15.79,0.000376081233546446
15.8,0.0016547574276043625
15.81,0.00015043249341857841
15.82,0.00030086498683715683
15.83,0.0002256487401278676
15.84,0.0006769462203836029
15.85,7.521624670928921e-05
15.87,0.0002256487401278676
15.88,0.0013538924407672057
15.89,0.00015043249341857841
15.9,0.004212109815720196
15.91,0.002181271154569387
15.92,0.004212109815720196
15.93,0.0002256487401278676
15.94,0.0006017299736743137
15.95,0.0022564874012786762
15.96,0.0002256487401278676
15.97,7.521624670928921e-05
15.98,0.0002256487401278676
15.99,0.005415569763068823
16.0,0.034298608499435876
16.02,0.008048138397893945
16.03,0.0004512974802557352
16.04,0.00188040616773223
16.05,0.00376081233546446
16.06,0.006017299736743136
16.07,0.0005265137269650245
16.08,0.00030086498683715683
16.09,0.0009778112072207597
16.1,0.0024069198946972546
16.11,0.0006769462203836029
16.12,0.00015043249341857841
16.13,0.007747273411056788
16.14,0.00015043249341857841
16.16,0.00030086498683715683
16.17,0.00030086498683715683
16.18,0.00188040616773223
16.19,0.0019556224144415195
16.2,0.0027077848815344114
16.21,0.00015043249341857841
16.22,0.00015043249341857841
16.23,7.521624670928921e-05
16.24,0.0038360285821737493
16.25,0.00030086498683715683
16.26,0.0005265137269650245
16.27,0.00030086498683715683
16.28,0.0002256487401278676
16.29,0.00376081233546446
16.3,0.0023317036479879654
16.31,0.0006769462203836029
16.32,0.00030086498683715683
16.33,0.0002256487401278676
16.34,0.00015043249341857841
16.36,7.521624670928921e-05
16.37,7.521624670928921e-05
16.38,0.000376081233546446
16.39,7.521624670928921e-05
16.4,0.0038360285821737493
16.41,0.0020308386611508087
16.42,0.00015043249341857841
16.43,0.00015043249341857841
16.44,0.001504324934185784
16.45,0.002557352388115833
16.46,0.0020308386611508087
16.47,0.0004512974802557352
16.48,0.00030086498683715683
16.49,0.0026325686348251222
16.5,0.0013538924407672057
16.51,0.0002256487401278676
16.52,0.0024069198946972546
16.53,0.00030086498683715683
16.54,0.00015043249341857841
16.55,0.000376081233546446
16.56,0.00030086498683715683
16.57,0.0002256487401278676
16.58,0.00030086498683715683
16.59,0.005791650996615269
16.6,0.0016547574276043625
16.61,0.0006017299736743137
16.62,0.00015043249341857841
16.63,0.0005265137269650245
16.64,0.005415569763068823
16.65,0.00030086498683715683
16.66,0.0002256487401278676
16.67,0.0002256487401278676
16.68,7.521624670928921e-05
16.69,0.00030086498683715683
16.7,0.0038360285821737493
16.71,0.0005265137269650245
16.72,0.009326814591951862
16.73,0.0006017299736743137
16.74,0.0004512974802557352
16.76,0.0002256487401278676
16.77,0.00015043249341857841
16.78,7.521624670928921e-05
16.79,0.000376081233546446
16.8,0.0066942459571267396
16.81,0.00030086498683715683
16.82,0.0004512974802557352
16.83,0.0006017299736743137
16.84,0.00030086498683715683
16.85,0.005641218503196691
16.87,0.0031590823617901466
16.88,0.0020308386611508087
16.89,0.00030086498683715683
16.9,0.0024069198946972546
16.91,0.000376081233546446
16.92,0.0008273787138021812
16.93,0.0019556224144415195
16.94,0.0005265137269650245
16.95,0.000752162467092892
16.96,0.0005265137269650245
16.97,0.0004512974802557352
16.98,0.0006769462203836029
16.99,0.008499435878149681
17.0,0.041293719443399775
17.02,0.0011282437006393381
17.03,0.0005265137269650245
17.04,0.0002256487401278676
17.05,0.002181271154569387
17.06,0.0023317036479879654
17.07,0.00015043249341857841
17.08,0.0002256487401278676
17.09,0.0030838661150808574
17.1,0.003685596088755171
17.11,0.0020308386611508087
17.12,0.0008273787138021812
17.13,0.00015043249341857841
17.14,0.0008273787138021812
17.15,0.0019556224144415195
17.16,0.0002256487401278676
17.17,0.008875517111696126
17.18,0.0002256487401278676
17.19,0.0005265137269650245
17.2,0.002181271154569387
17.21,0.000376081233546446
17.22,0.00015043249341857841
17.23,0.003986461075592328
17.24,0.00030086498683715683
17.25,7.521624670928921e-05
17.26,0.0009778112072207597
17.27,0.0002256487401278676
17.28,0.0005265137269650245
17.29,0.0012034599473486273
17.3,0.006318164723580293
17.31,0.0023317036479879654
17.32,0.000376081233546446
17.33,0.00015043249341857841
17.34,0.0006769462203836029
17.35,0.00015043249341857841
17.36,0.0005265137269650245
17.37,0.00030086498683715683
17.38,0.0009778112072207597
17.39,0.005866867243324558
17.4,0.0020308386611508087
17.41,0.00188040616773223
17.42,0.0004512974802557352
17.43,0.0004512974802557352
17.44,0.0020308386611508087
17.45,0.00015043249341857841
17.46,0.00285821737495299
17.47,0.000376081233546446
17.48,0.001053027453930049
17.49,0.0005265137269650245
17.5,0.0042873260624294845
17.51,0.000376081233546446
17.52,0.00030086498683715683
17.53,0.0005265137269650245
17.54,0.000376081233546446
17.55,0.0005265137269650245
17.56,0.0022564874012786762
17.57,0.000376081233546446
17.58,0.007145543437382475
17.59,0.002106054907860098
17.6,0.0023317036479879654
17.61,0.00188040616773223
17.62,0.0054907860097781125
17.63,7.521624670928921e-05
17.64,0.0013538924407672057
17.65,0.003986461075592328
17.66,0.00030086498683715683
17.67,0.0002256487401278676
17.68,0.0006769462203836029
17.69,0.000376081233546446
17.7,0.002482136141406544
17.71,0.0002256487401278676
17.72,0.00030086498683715683
17.73,0.0004512974802557352
17.74,0.00030086498683715683
17.75,0.0019556224144415195
17.76,7.521624670928921e-05
17.77,0.0002256487401278676
17.78,7.521624670928921e-05
17.79,0.0004512974802557352
17.8,0.004663407295975931
17.81,0.0004512974802557352
17.82,0.0005265137269650245
17.83,0.000752162467092892
17.84,0.0022564874012786762
17.85,0.0012034599473486273
17.86,0.0004512974802557352
17.87,0.0006017299736743137
17.88,0.0006769462203836029
17.89,0.0032342986084994358
17.9,0.004061677322301617
17.91,0.0006769462203836029
17.92,0.0006017299736743137
17.93,0.00015043249341857841
17.94,0.0002256487401278676
17.95,0.0005265137269650245
17.96,0.0006017299736743137
17.97,0.0002256487401278676
17.98,7.521624670928921e-05
17.99,0.003911244828883039
18.0,0.04377585558480632
18.01,0.00030086498683715683
18.02,0.0009025949605114704
18.03,0.00571643474990598
18.04,0.002106054907860098
18.05,0.00015043249341857841
18.06,0.0027077848815344114
18.07,0.0005265137269650245
18.08,0.0022564874012786762
18.09,0.00030086498683715683
18.1,0.005866867243324558
18.11,0.0042873260624294845
18.12,0.0011282437006393381
18.13,0.0002256487401278676
18.14,0.0002256487401278676
18.15,0.002106054907860098
18.16,0.000752162467092892
18.17,0.000376081233546446
18.18,0.00015043249341857841
18.19,0.005641218503196691
18.2,0.003911244828883039
18.21,0.0019556224144415195
18.22,7.521624670928921e-05
18.23,0.001429108687476495
18.24,7.521624670928921e-05
18.25,0.002557352388115833
18.26,0.0004512974802557352
18.27,0.0009025949605114704
18.28,0.0002256487401278676
18.29,0.00015043249341857841
18.3,0.003384731101918014
18.31,0.00015043249341857841
18.32,0.000376081233546446
18.33,7.521624670928921e-05
18.34,0.001504324934185784
18.35,0.0012034599473486273
18.36,0.00015043249341857841
18.37,0.0008273787138021812
18.38,0.0006769462203836029
18.39,7.521624670928921e-05
18.4,0.0019556224144415195
18.41,0.0002256487401278676
18.42,0.0026325686348251222
18.43,0.0022564874012786762
18.44,0.005641218503196691
18.45,0.00015043249341857841
18.46,0.0004512974802557352
18.47,0.00030086498683715683
18.48,0.0006769462203836029
18.49,0.000376081233546446
18.5,0.0034599473486273034
18.51,0.0002256487401278676
18.52,0.0006769462203836029
18.53,0.00030086498683715683
18.54,0.002181271154569387
18.55,0.000752162467092892
18.56,0.0002256487401278676
18.57,0.0004512974802557352
18.58,0.0015795411808950733
18.59,0.0004512974802557352
18.6,0.004964272282813088
18.61,0.0002256487401278676
18.62,0.000376081233546446
18.63,0.000376081233546446
18.64,0.0015795411808950733
18.65,0.000752162467092892
18.66,0.0002256487401278676
18.67,0.00030086498683715683
18.68,0.0012786761940579165
18.69,0.000376081233546446
18.7,0.0031590823617901466
18.71,0.0002256487401278676
18.72,0.0009025949605114704
18.73,0.00030086498683715683
18.74,0.0009025949605114704
18.75,0.0004512974802557352
18.76,0.0015795411808950733
18.77,0.0002256487401278676
18.78,7.521624670928921e-05
18.79,0.0006017299736743137
18.8,0.0035351635953365925
18.81,0.0023317036479879654
18.82,0.005791650996615269
18.83,0.000752162467092892
18.84,0.0022564874012786762
18.85,0.0006769462203836029
18.86,7.521624670928921e-05
18.87,0.00015043249341857841
18.88,0.0032342986084994358
18.89,0.00030086498683715683
18.9,0.007371192177510342
18.91,0.000752162467092892
18.92,0.000752162467092892
18.93,0.0011282437006393381
18.94,0.00015043249341857841
18.95,0.0020308386611508087
18.96,0.0005265137269650245
18.97,0.0011282437006393381
18.98,0.001504324934185784
18.99,0.0036103798420458817
19.0,0.05047010154193306
19.01,0.0006769462203836029
19.02,0.000752162467092892
19.03,0.002933433621662279
19.04,0.0006017299736743137
19.05,0.00030086498683715683
19.06,0.0006017299736743137
19.07,0.0005265137269650245
19.08,0.0017299736743136517
19.09,0.0012034599473486273
19.1,0.004362542309138774
19.11,0.0036103798420458817
19.12,0.0009778112072207597
19.13,0.00030086498683715683
19.14,0.0006769462203836029
19.15,0.0020308386611508087
19.16,0.0006017299736743137
19.17,0.0009025949605114704
19.18,0.000376081233546446
19.19,0.0006769462203836029
19.2,0.003008649868371568
19.21,0.0006017299736743137
19.22,0.0012786761940579165
19.23,0.0005265137269650245
19.24,0.00015043249341857841
19.25,0.00030086498683715683
19.26,0.002181271154569387
19.27,0.0006017299736743137
19.28,0.0004512974802557352
19.29,0.0026325686348251222
19.3,0.005566002256487401
19.31,0.0005265137269650245
19.32,0.0012786761940579165
19.33,0.0009025949605114704
19.34,0.0008273787138021812
19.35,0.0005265137269650245
19.36,0.0023317036479879654
19.37,0.0009025949605114704
19.38,0.0009778112072207597
19.39,0.0012034599473486273
19.4,0.0026325686348251222
19.41,0.002181271154569387
19.42,0.000376081233546446
19.43,0.0016547574276043625
19.44,0.0009778112072207597
19.45,0.0013538924407672057
19.46,0.0006769462203836029
19.47,0.0006769462203836029
19.48,0.002106054907860098
19.49,0.0012034599473486273
19.5,0.005114704776231666
19.51,0.0015795411808950733
19.52,0.0006017299736743137
19.53,0.001504324934185784
19.54,0.001429108687476495
19.55,0.000752162467092892
19.56,0.001504324934185784
19.57,0.0027077848815344114
19.58,0.003008649868371568
19.59,0.000752162467092892
19.6,0.005415569763068823
19.61,0.0023317036479879654
19.62,0.0004512974802557352
19.63,0.003685596088755171
19.64,7.521624670928921e-05
19.65,0.001429108687476495
19.66,0.0006017299736743137
19.67,0.0006017299736743137
19.68,7.521624670928921e-05
19.69,0.0023317036479879654
19.7,0.003309514855208725
19.71,0.001504324934185784
19.72,0.0005265137269650245
19.73,0.0018051899210229409
19.74,0.0024069198946972546
19.75,7.521624670928921e-05
19.76,0.00015043249341857841
19.77,0.0005265137269650245
19.78,0.000752162467092892
19.79,0.0004512974802557352
19.8,0.006092515983452426
19.81,0.0005265137269650245
19.82,0.0024069198946972546
19.83,0.0008273787138021812
19.84,0.0030838661150808574
19.85,0.000376081233546446
19.86,0.0024069198946972546
19.87,0.0006017299736743137
19.88,0.001053027453930049
19.89,0.0009025949605114704
19.9,0.011884166980067695
19.91,0.0009025949605114704
19.92,0.0013538924407672057
19.93,0.0020308386611508087
19.94,0.005942083490033848
19.95,0.0026325686348251222
19.96,0.0005265137269650245
19.97,0.004588191049266641
19.98,0.002482136141406544
19.99,0.025122226400902593
20.0,0.15720195562241443
20.01,0.0030838661150808574
20.02,0.000376081233546446
20.03,0.0009025949605114704
20.04,0.0004512974802557352
20.05,0.0009025949605114704
20.06,0.0005265137269650245
20.07,0.0004512974802557352
20.08,0.000752162467092892
20.09,0.0016547574276043625
20.1,0.005039488529522376
20.11,0.002933433621662279
20.12,0.0019556224144415195
20.13,0.00188040616773223
20.14,0.011132004512974802
20.15,0.0005265137269650245
20.16,0.0008273787138021812
20.17,0.0005265137269650245
20.18,0.000376081233546446
20.19,0.00015043249341857841
20.2,0.004813839789394509
20.21,0.000376081233546446
20.22,0.0006017299736743137
20.23,0.0004512974802557352
20.24,0.0002256487401278676
20.25,0.0031590823617901466
20.26,0.0024069198946972546
20.27,0.0008273787138021812
20.28,0.000376081233546446
20.29,0.000376081233546446
20.3,0.002933433621662279
20.31,0.00030086498683715683
20.32,0.0016547574276043625
20.33,0.0012786761940579165
20.34,0.000752162467092892
20.35,0.0006017299736743137
20.36,0.001429108687476495
20.37,0.0012786761940579165
20.38,0.0006769462203836029
20.39,0.002181271154569387
20.4,0.006919894697254607
20.41,0.0013538924407672057
20.42,0.0019556224144415195
20.43,0.00030086498683715683
20.44,0.0004512974802557352
20.45,0.0005265137269650245
20.46,0.003384731101918014
20.47,0.000376081233546446
20.48,0.000376081233546446
20.49,0.0011282437006393381
20.5,0.006995110943963896
20.51,0.0005265137269650245
20.52,0.0034599473486273034
20.53,0.003309514855208725
20.54,0.00030086498683715683
20.55,0.008273787138021812
20.56,0.0008273787138021812
20.57,0.0013538924407672057
20.58,0.0005265137269650245
20.59,0.0022564874012786762
20.6,0.0027077848815344114
20.61,0.0006769462203836029
20.62,0.00015043249341857841
20.63,0.001429108687476495
20.64,0.000752162467092892
20.65,0.0008273787138021812
20.66,0.00030086498683715683
20.67,0.0026325686348251222
20.68,0.001053027453930049
20.69,0.002933433621662279
20.7,0.005114704776231666
20.71,0.002181271154569387
20.72,0.005866867243324558
20.73,0.000376081233546446
20.74,0.002482136141406544
20.75,0.0002256487401278676
20.76,0.0032342986084994358
20.77,0.002557352388115833
20.78,0.0002256487401278676
20.79,0.0004512974802557352
20.8,0.005791650996615269
20.81,0.0006017299736743137
20.82,0.0030838661150808574
20.83,0.0004512974802557352
20.84,0.0011282437006393381
20.85,0.0017299736743136517
20.86,0.0006017299736743137
20.87,0.0023317036479879654
20.88,0.004362542309138774
20.89,0.0015795411808950733
20.9,0.008123354644603235
20.91,0.0018051899210229409
20.92,0.0017299736743136517
20.93,0.003911244828883039
20.94,0.000752162467092892
20.95,0.0008273787138021812
20.96,0.0015795411808950733
20.97,0.0008273787138021812
20.98,0.0018051899210229409
20.99,0.0020308386611508087
21.0,0.08025573523881159
21.01,0.0019556224144415195
21.02,0.0032342986084994358
21.03,0.003685596088755171
21.04,0.0012786761940579165
21.05,0.0015795411808950733
21.06,0.002557352388115833
21.07,0.00285821737495299
21.08,0.006393380970289583
21.09,0.0006769462203836029
21.1,0.0036103798420458817
21.11,0.002181271154569387
21.12,0.0006017299736743137
21.13,0.000752162467092892
21.14,0.0009025949605114704
21.15,0.00285821737495299
21.16,0.0006017299736743137
21.17,0.001429108687476495
21.18,0.001429108687476495
21.19,0.0013538924407672057
21.2,0.008499435878149681
21.21,0.0013538924407672057
21.22,0.0015795411808950733
21.23,0.0002256487401278676
21.24,0.0026325686348251222
21.25,0.0026325686348251222
21.26,0.001053027453930049
21.27,0.0026325686348251222
21.28,0.0031590823617901466
21.29,0.0027077848815344114
21.3,0.008424219631440391
21.31,0.0016547574276043625
21.32,0.001429108687476495
21.33,0.001504324934185784
21.34,0.004061677322301617
21.35,0.001053027453930049
21.36,0.0006769462203836029
21.37,0.0006017299736743137
21.38,0.0002256487401278676
21.39,0.001429108687476495
21.4,0.006318164723580293
21.41,0.0013538924407672057
21.42,0.0013538924407672057
21.43,0.00030086498683715683
21.44,0.0034599473486273034
21.45,0.005641218503196691
21.46,0.00188040616773223
21.47,0.001053027453930049
21.48,0.0012034599473486273
21.49,0.001504324934185784
21.5,0.005114704776231666
21.51,0.0009778112072207597
21.52,0.0017299736743136517
21.53,0.001053027453930049
21.54,0.001429108687476495
21.55,0.0017299736743136517
21.56,0.00188040616773223
21.57,0.0019556224144415195
21.58,0.0016547574276043625
21.59,0.004663407295975931
21.6,0.00752162467092892
21.61,0.001504324934185784
21.62,0.00030086498683715683
21.63,0.0011282437006393381
21.64,0.0017299736743136517
21.65,0.0005265137269650245
21.66,0.000752162467092892
21.67,0.0004512974802557352
21.68,0.0006769462203836029
21.69,0.0009025949605114704
21.7,0.004663407295975931
21.71,0.0006017299736743137
21.72,0.001053027453930049
21.73,0.002482136141406544
21.74,0.0009778112072207597
21.75,0.000376081233546446
21.76,0.000376081233546446
21.77,7.521624670928921e-05
21.78,0.0023317036479879654
21.79,0.0017299736743136517
21.8,0.003309514855208725
21.81,0.0008273787138021812
21.82,0.0009778112072207597
21.83,0.0013538924407672057
21.84,0.0006017299736743137
21.85,0.0008273787138021812
21.86,7.521624670928921e-05
21.87,0.004362542309138774
21.88,0.002557352388115833
21.89,0.00376081233546446
21.9,0.006919894697254607
21.91,0.0012034599473486273
21.92,0.0066942459571267396
21.93,0.0005265137269650245
21.94,0.00030086498683715683
21.95,0.0006017299736743137
21.96,0.0012786761940579165
21.97,0.0006017299736743137
21.98,0.003384731101918014
21.99,0.00752162467092892
22.0,0.08416698006769462
22.01,0.0027830011282437006
22.02,0.00285821737495299
22.03,0.0026325686348251222
22.04,0.001053027453930049
22.05,0.0009025949605114704
22.06,0.001053027453930049
22.07,0.0019556224144415195
22.08,0.0013538924407672057
22.09,0.002482136141406544
22.1,0.005340353516359534
22.11,0.002482136141406544
22.12,0.001504324934185784
22.13,0.0004512974802557352
22.14,0.0011282437006393381
22.15,0.0019556224144415195
22.16,0.0006017299736743137
22.17,0.0006769462203836029
22.18,0.0027077848815344114
22.19,0.0002256487401278676
22.2,0.008198570891312524
22.21,0.0017299736743136517
22.22,0.0027830011282437006
22.23,0.0005265137269650245
22.24,0.000376081233546446
22.25,0.000376081233546446
22.26,0.0006017299736743137
22.27,0.00015043249341857841
22.28,0.002482136141406544
22.29,0.00030086498683715683
22.3,0.004813839789394509
22.31,0.0006769462203836029
22.32,0.0030838661150808574
22.33,0.0006769462203836029
22.34,0.001504324934185784
22.35,0.0017299736743136517
22.36,0.004889056036103798
22.37,0.0006769462203836029
22.38,0.0013538924407672057
22.39,0.000752162467092892
22.4,0.005566002256487401
22.41,0.0008273787138021812
22.42,0.002181271154569387
22.43,0.0030838661150808574
22.44,0.004212109815720196
22.45,0.007295975930801053
22.46,0.0032342986084994358
22.47,0.0024069198946972546
22.48,0.0006769462203836029
22.49,0.0005265137269650245
22.5,0.0072207596840917635
22.51,0.0005265137269650245
22.52,0.0022564874012786762
22.53,0.002482136141406544
22.54,0.006092515983452426
22.55,0.004437758555848063
22.56,0.002933433621662279
22.57,0.0009025949605114704
22.58,0.003911244828883039
22.59,0.00759684091763821
22.6,0.004136893569010906
22.61,0.0008273787138021812
22.62,0.0008273787138021812
22.63,0.003008649868371568
22.64,0.0022564874012786762
22.65,0.0022564874012786762
22.66,0.0011282437006393381
22.67,0.0005265137269650245
22.68,0.005114704776231666
22.69,0.004437758555848063
22.7,0.004663407295975931
22.71,0.00285821737495299
22.72,0.007897705904475368
22.73,0.0019556224144415195
22.74,0.0004512974802557352
22.75,0.002106054907860098
22.76,0.001429108687476495
22.77,0.0012786761940579165
22.78,0.0015795411808950733
22.79,0.000752162467092892
22.8,0.005641218503196691
22.81,0.0022564874012786762
22.82,0.0018051899210229409
22.83,0.0004512974802557352
22.84,0.006844678450545318
22.85,0.0013538924407672057
22.86,0.0004512974802557352
22.87,0.0017299736743136517
22.88,0.0002256487401278676
22.89,0.0002256487401278676
22.9,0.008349003384731102
22.91,0.004437758555848063
22.92,0.0009778112072207597
22.93,0.005791650996615269
22.94,0.007747273411056788
22.95,0.001504324934185784
22.96,0.000752162467092892
22.97,0.0009778112072207597
22.98,0.00030086498683715683
22.99,0.0132380594208349
23.0,0.05099661526889808
23.01,0.000376081233546446
23.02,0.0027077848815344114
23.03,0.001429108687476495
23.04,0.006242948476871004
23.05,0.0026325686348251222
23.06,0.0020308386611508087
23.07,0.0019556224144415195
23.08,0.005340353516359534
23.09,0.0009778112072207597
23.1,0.006995110943963896
23.11,0.0009025949605114704
23.12,0.008349003384731102
23.13,0.003309514855208725
23.14,0.0035351635953365925
23.15,0.006017299736743136
23.16,0.0011282437006393381
23.17,0.003911244828883039
23.18,0.004889056036103798
23.19,0.0032342986084994358
23.2,0.003309514855208725
23.21,0.005189921022940956
23.22,0.0017299736743136517
23.23,0.0038360285821737493
23.24,0.0005265137269650245
23.25,0.003008649868371568
23.26,0.003911244828883039
23.27,0.0027077848815344114
23.28,0.003911244828883039
23.29,0.00285821737495299
23.3,0.004588191049266641
23.31,0.008424219631440391
23.32,0.001504324934185784
23.33,0.0018051899210229409
23.34,0.0016547574276043625
23.35,0.0024069198946972546
23.36,0.002181271154569387
23.37,0.007822489657766078
23.38,0.004889056036103798
23.39,0.0054907860097781125
23.4,0.006017299736743136
23.41,0.000752162467092892
23.42,0.002482136141406544
23.43,0.00030086498683715683
23.44,0.003008649868371568
23.45,0.0012786761940579165
23.46,0.0005265137269650245
23.47,0.003911244828883039
23.48,0.0004512974802557352
23.49,0.004964272282813088
23.5,0.011658518239939826
23.51,0.006919894697254607
23.52,0.0072207596840917635
23.53,0.003309514855208725
23.54,0.001053027453930049
23.55,0.0032342986084994358
23.56,0.0015795411808950733
23.57,0.0066942459571267396
23.58,0.010605490786009779
23.59,0.004136893569010906
23.6,0.00473862354268522
23.61,0.010680707032719068
23.62,0.006092515983452426
23.63,0.0004512974802557352
23.64,0.0066942459571267396
23.65,0.0022564874012786762
23.66,0.010078977059044753
23.67,0.006318164723580293
23.68,0.0015795411808950733
23.69,0.005641218503196691
23.7,0.008048138397893945
23.71,0.004813839789394509
23.72,0.001053027453930049
23.73,0.003911244828883039
23.74,0.0016547574276043625
23.75,0.006995110943963896
23.76,0.0008273787138021812
23.77,0.0024069198946972546
23.78,0.003008649868371568
23.79,0.0022564874012786762
23.8,0.005866867243324558
23.81,0.0012034599473486273
23.82,0.0016547574276043625
23.83,0.004362542309138774
23.84,0.00188040616773223
23.85,0.002181271154569387
23.86,0.0012034599473486273
23.87,0.0030838661150808574
23.88,0.008800300864986838
23.89,0.0016547574276043625
23.9,0.006919894697254607
23.91,0.0045129748025573525
23.92,0.010003760812335465
23.93,0.004663407295975931
23.94,0.0016547574276043625
23.95,0.0035351635953365925
23.96,0.0027830011282437006
23.97,0.007371192177510342
23.98,0.0013538924407672057
23.99,0.007972922151184655
24.0,0.09748025573523882
24.01,0.000752162467092892
24.02,0.0066942459571267396
24.03,0.0018051899210229409
24.04,0.001053027453930049
24.05,0.00376081233546446
24.06,0.004889056036103798
24.07,0.007672057164347499
24.08,0.001504324934185784
24.09,0.01677322301617149
24.1,0.005942083490033848
24.11,0.00285821737495299
24.12,0.004889056036103798
24.13,0.00285821737495299
24.14,0.0017299736743136517
24.15,0.0034599473486273034
24.16,0.006543813463708161
24.17,0.004212109815720196
24.18,0.004437758555848063
24.19,0.003384731101918014
24.2,0.010154193305754042
24.21,0.008424219631440391
24.22,0.002557352388115833
24.23,0.00376081233546446
24.24,0.007371192177510342
24.25,0.0026325686348251222
24.26,0.001504324934185784
24.27,0.003986461075592328
24.28,0.00188040616773223
24.29,0.010003760812335465
24.3,0.005866867243324558
24.31,0.0064685972169988715
24.32,0.002181271154569387
24.33,0.006092515983452426
24.34,0.002181271154569387
24.35,0.0034599473486273034
24.36,0.0022564874012786762
24.37,0.0026325686348251222
24.38,0.0027077848815344114
24.39,0.00661902971041745
24.4,0.004813839789394509
24.41,0.008048138397893945
24.42,0.0027077848815344114
24.43,0.0042873260624294845
24.44,0.009326814591951862
24.45,0.007822489657766078
24.46,0.00571643474990598
24.47,0.005340353516359534
24.48,0.0030838661150808574
24.49,0.0027830011282437006
24.5,0.012711545693869876
24.51,0.004663407295975931
24.52,0.01143286949981196
24.53,0.0008273787138021812
24.54,0.0015795411808950733
24.55,0.004663407295975931
24.56,0.005791650996615269
24.57,0.0024069198946972546
24.58,0.0018051899210229409
24.59,0.007295975930801053
24.6,0.014065438134637082
24.61,0.0009025949605114704
24.62,0.004136893569010906
24.63,0.0004512974802557352
24.64,0.00376081233546446
24.65,0.008349003384731102
24.66,0.0035351635953365925
24.67,0.005942083490033848
